timestamp,gpu_util_percent,memory_used_MB
1745897899,34,1285
1745897900,34,1285
1745897901,34,1285
1745897902,34,1285
1745897903,34,1285
1745897904,34,1285
1745897905,33,1285
1745897906,32,1285
1745897907,34,1285
1745897908,35,1285
1745897909,34,1285
1745897910,34,1285
1745897911,34,1285
1745897912,0,873
1745897913,31,1499
1745897914,32,1499
1745897915,32,1499
1745897916,32,1499
1745897917,31,1499
1745897919,31,1499
1745897920,32,1499
1745897921,32,1499
1745897922,31,1499
1745897923,32,1499
1745897924,32,1499
1745897925,32,1499
1745897926,32,1499
1745897927,32,1499
1745897928,24,1499
1745897929,31,1241
1745897930,35,1241
1745897931,34,1241
1745897932,34,1241
1745897933,34,1241
1745897934,34,1241
1745897935,34,1241
1745897936,35,1241
1745897937,35,1241
1745897938,34,1241
1745897939,34,1241
1745897940,33,1241
1745897941,34,1241
1745897942,35,1241
1745897943,33,1241
1745897944,35,1241
1745897945,35,1241
1745897946,34,1241
1745897947,35,1241
1745897948,35,1241
1745897949,35,1241
1745897950,35,1241
1745897951,35,1241
1745897952,33,1241
1745897953,34,1241
1745897954,35,1241
1745897955,34,1241
1745897956,35,1241
1745897957,34,1241
1745897958,34,1241
1745897959,34,1241
1745897960,35,1241
1745897961,33,1241
1745897962,34,1241
1745897963,34,1241
1745897964,34,1253
1745897965,34,1253
1745897966,35,1253
1745897967,34,1253
1745897968,33,1253
1745897969,35,1253
1745897970,35,1253
1745897971,34,1253
1745897972,35,1253
1745897974,34,1253
1745897975,34,1253
1745897976,34,1253
1745897977,34,1253
1745897978,34,1253
1745897979,34,1253
1745897980,35,1253
1745897981,35,1253
1745897982,34,1253
1745897983,34,1253
1745897984,34,1253
1745897985,35,1253
1745897986,34,1253
1745897987,33,1253
1745897988,34,1253
1745897989,34,1253
1745897990,34,1253
1745897991,34,1253
1745897992,34,1253
1745897993,34,1253
1745897994,34,1253
1745897995,35,1253
1745897996,34,1253
1745897997,34,1253
1745897998,34,1253
1745897999,34,1253
1745898000,34,1253
1745898001,34,1253
1745898002,32,1253
1745898003,33,1253
1745898004,34,1253
1745898005,34,1253
1745898006,35,1253
1745898007,34,1253
1745898008,35,1253
1745898009,35,1253
1745898010,34,1253
1745898011,34,1253
1745898012,35,1253
1745898013,34,1253
1745898014,35,1253
1745898015,33,1253
1745898016,33,1253
1745898017,34,1253
1745898018,34,1253
1745898019,34,1253
1745898020,34,1253
1745898021,33,1253
1745898022,34,1253
1745898023,34,1253
1745898024,35,1253
1745898025,33,1253
1745898026,34,1253
1745898028,34,1253
1745898029,33,1253
1745898030,34,1253
1745898031,35,1253
1745898032,33,1253
1745898033,33,1253
1745898034,34,1253
1745898035,34,1253
1745898036,33,1253
1745898037,33,1253
1745898038,35,1253
1745898039,33,1253
1745898040,34,1253
1745898041,34,1253
1745898042,35,1297
1745898043,34,1297
1745898044,34,1297
1745898045,33,1297
1745898046,34,1297
1745898047,35,1297
1745898048,34,1297
1745898049,33,1297
1745898050,34,1297
1745898051,35,1297
1745898052,35,1297
1745898053,34,1297
1745898054,34,1297
1745898055,33,1297
1745898056,32,1297
1745898057,33,1297
1745898058,34,1297
1745898059,34,1297
1745898060,33,1297
1745898061,35,1297
1745898062,35,1297
1745898063,35,1297
1745898064,34,1297
1745898065,34,1297
1745898066,34,1297
1745898067,34,1297
1745898068,34,1297
1745898069,35,1297
1745898070,34,1297
1745898071,34,1297
1745898072,35,1297
1745898073,35,1297
1745898074,34,1297
1745898075,34,1297
1745898076,34,1297
1745898077,34,1297
1745898078,34,1297
1745898079,34,1297
1745898080,34,1297
1745898082,34,1297
1745898083,34,1297
1745898084,35,1297
1745898085,34,1297
1745898086,35,1297
1745898087,34,1297
1745898088,34,1297
1745898089,33,1297
1745898090,35,1297
1745898091,33,1297
1745898092,34,1297
1745898093,33,1297
1745898094,34,1297
1745898095,34,1297
1745898096,35,1297
1745898097,34,1297
1745898098,34,1297
1745898099,34,1297
1745898100,35,1297
1745898101,32,1297
1745898102,32,1297
1745898103,34,1297
1745898104,34,1297
1745898105,34,1297
1745898106,34,1297
1745898107,35,1297
1745898108,33,1297
1745898109,32,1297
1745898110,34,1297
1745898111,33,1297
1745898112,34,1297
1745898113,34,1297
1745898114,35,1297
1745898115,35,1297
1745898116,35,1297
1745898117,34,1297
1745898118,35,1297
1745898119,33,1297
1745898120,35,1297
1745898121,34,1297
1745898122,35,1297
1745898123,35,1297
1745898124,34,1297
1745898125,34,1297
1745898126,35,1297
1745898127,35,1297
1745898128,34,1297
1745898129,34,1297
1745898130,34,1297
1745898131,34,1297
1745898132,34,1297
1745898133,35,1297
1745898134,35,1297
1745898136,35,1297
1745898137,32,1297
1745898138,35,1297
1745898139,34,1297
1745898140,34,1297
1745898141,34,1297
1745898142,35,1297
1745898143,34,1297
1745898144,34,1297
1745898145,34,1297
1745898146,35,1297
1745898147,33,1297
1745898148,34,1297
1745898149,35,1297
1745898150,34,1297
1745898151,34,1297
1745898152,34,1297
1745898153,34,1297
1745898154,34,1297
1745898155,34,1297
1745898156,34,1297
1745898157,34,1297
1745898158,34,1297
1745898159,34,1297
1745898160,33,1297
1745898161,35,1297
1745898162,34,1297
1745898163,34,1297
1745898164,35,1297
1745898165,35,1297
1745898166,34,1297
1745898167,34,1297
1745898168,34,1297
1745898169,33,1297
1745898170,34,1297
1745898171,32,1297
1745898172,34,1297
1745898173,35,1297
1745898174,35,1297
1745898175,34,1297
1745898176,33,1297
1745898177,35,1297
1745898178,35,1297
1745898179,34,1297
1745898180,35,1297
1745898181,34,1297
1745898182,32,1297
1745898183,34,1297
1745898184,34,1297
1745898185,34,1297
1745898186,34,1297
1745898187,35,1297
1745898188,34,1297
1745898189,35,1297
1745898191,35,1297
1745898192,34,1297
1745898193,35,1297
1745898194,34,1297
1745898195,34,1297
1745898196,35,1297
1745898197,34,1297
1745898198,34,1297
1745898199,34,1297
1745898200,34,1297
1745898201,34,1297
1745898202,34,1297
1745898203,35,1297
1745898204,35,1297
1745898205,34,1297
1745898206,31,1297
1745898207,33,1297
1745898208,34,1297
1745898209,34,1297
1745898210,34,1297
1745898211,34,1297
1745898212,34,1297
1745898213,34,1297
1745898214,34,1297
1745898215,34,1297
1745898216,33,1297
1745898217,33,1297
1745898218,33,1297
1745898219,35,1297
1745898220,35,1297
1745898221,35,1297
1745898222,35,1297
1745898223,34,1297
1745898224,35,1297
1745898225,35,1297
1745898226,34,1297
1745898227,34,1297
1745898228,32,1297
1745898229,34,1297
1745898230,35,1297
1745898231,35,1297
1745898232,34,1297
1745898233,35,1297
1745898234,34,1297
1745898235,33,1297
1745898236,35,1297
1745898237,34,1297
1745898238,35,1297
1745898239,35,1297
1745898240,33,1297
1745898241,34,1297
1745898242,34,1297
1745898243,34,1297
1745898245,34,1297
1745898246,34,1297
1745898247,34,1297
1745898248,34,1297
1745898249,34,1297
1745898250,33,1297
1745898251,33,1297
1745898252,33,1297
1745898253,34,1297
1745898254,34,1297
1745898255,35,1297
1745898256,34,1297
1745898257,35,1297
1745898258,34,1297
1745898259,34,1297
1745898260,35,1297
1745898261,34,1297
1745898262,33,1297
1745898263,33,1297
1745898264,33,1297
1745898265,34,1297
1745898266,34,1297
1745898267,34,1297
1745898268,34,1297
1745898269,4,1297
1745898270,23,1499
1745898271,31,1499
1745898272,31,1499
1745898273,31,1499
1745898274,32,1499
1745898275,32,1499
1745898276,32,1499
1745898277,30,1499
1745898278,32,1499
1745898279,32,1499
1745898280,33,1499
1745898281,32,1499
1745898282,32,1499
1745898283,32,1499
1745898284,32,1499
1745898285,21,1241
1745898286,34,1241
1745898287,34,1241
1745898288,33,1241
1745898289,34,1241
1745898290,34,1241
1745898291,34,1241
1745898292,33,1241
1745898293,33,1241
1745898294,33,1241
1745898295,34,1241
1745898296,32,1241
1745898297,33,1241
1745898299,33,1241
1745898300,34,1241
1745898301,34,1241
1745898302,34,1241
1745898303,33,1241
1745898304,32,1241
1745898305,34,1241
1745898306,34,1241
1745898307,34,1241
1745898308,35,1241
1745898309,34,1241
1745898310,33,1241
1745898311,34,1241
1745898312,33,1241
1745898313,33,1241
1745898314,34,1241
1745898315,34,1241
1745898316,35,1241
1745898317,32,1241
1745898318,34,1241
1745898319,34,1241
1745898320,34,1241
1745898321,32,1241
1745898322,34,1241
1745898323,34,1241
1745898324,34,1241
1745898325,34,1241
1745898326,34,1241
1745898327,34,1241
1745898328,35,1241
1745898329,34,1241
1745898330,34,1241
1745898331,34,1241
1745898332,32,1241
1745898333,34,1241
1745898334,35,1241
1745898335,34,1241
1745898336,34,1241
1745898337,34,1241
1745898338,35,1241
1745898339,34,1241
1745898340,34,1241
1745898341,35,1241
1745898342,34,1241
1745898343,34,1241
1745898344,34,1241
1745898345,35,1241
1745898346,35,1241
1745898347,35,1241
1745898348,35,1241
1745898349,34,1241
1745898350,34,1241
1745898351,34,1241
1745898353,34,1241
1745898354,35,1241
1745898355,34,1241
1745898356,35,1241
1745898357,35,1241
1745898358,35,1241
1745898359,34,1241
1745898360,35,1241
1745898361,34,1241
1745898362,34,1241
1745898363,34,1241
1745898364,35,1241
1745898365,34,1241
1745898366,34,1241
1745898367,33,1241
1745898368,34,1241
1745898369,34,1241
1745898370,34,1241
1745898371,35,1241
1745898372,35,1241
1745898373,33,1241
1745898374,34,1241
1745898375,34,1241
1745898376,34,1241
1745898377,33,1241
1745898378,32,1241
1745898379,34,1241
1745898380,34,1241
1745898381,35,1241
1745898382,34,1241
1745898383,34,1241
1745898384,34,1241
1745898385,34,1241
1745898386,35,1241
1745898387,34,1241
1745898388,34,1241
1745898389,33,1241
1745898390,34,1241
1745898391,34,1241
1745898392,34,1241
1745898393,34,1241
1745898394,34,1241
1745898395,33,1241
1745898396,35,1241
1745898397,34,1241
1745898398,30,1285
1745898399,34,1285
1745898400,34,1285
1745898401,34,1285
1745898402,34,1285
1745898403,34,1285
1745898404,35,1285
1745898405,34,1285
1745898407,34,1285
1745898408,34,1285
1745898409,33,1285
1745898410,34,1285
1745898411,34,1285
1745898412,32,1285
1745898413,33,1285
1745898414,34,1285
1745898415,34,1285
1745898416,34,1285
1745898417,34,1285
1745898418,34,1285
1745898419,35,1285
1745898420,34,1285
1745898421,34,1285
1745898422,34,1285
1745898423,34,1285
1745898424,35,1285
1745898425,34,1285
1745898426,35,1285
1745898427,33,1285
1745898428,34,1285
1745898429,35,1285
1745898430,34,1285
1745898431,34,1285
1745898432,34,1285
1745898433,33,1285
1745898434,34,1285
1745898435,33,1285
1745898436,34,1285
1745898437,34,1285
1745898438,34,1285
1745898439,34,1285
1745898440,34,1285
1745898441,34,1285
1745898442,35,1285
1745898443,34,1285
1745898444,35,1285
1745898445,34,1285
1745898446,33,1285
1745898447,33,1285
1745898448,34,1285
1745898449,34,1285
1745898450,35,1285
1745898451,34,1285
1745898452,34,1285
1745898453,34,1285
1745898454,34,1285
1745898455,34,1285
1745898456,33,1285
1745898457,34,1285
1745898458,34,1285
1745898459,35,1285
1745898461,34,1285
1745898462,34,1285
1745898463,34,1285
1745898464,34,1285
1745898465,34,1285
1745898466,34,1285
1745898467,33,1285
1745898468,35,1285
1745898469,33,1285
1745898470,33,1285
1745898471,34,1285
1745898472,34,1285
1745898473,35,1285
1745898474,34,1285
1745898475,33,1285
1745898476,34,1285
1745898477,33,1285
1745898478,34,1285
1745898479,33,1285
1745898480,35,1285
1745898481,34,1285
1745898482,33,1285
1745898483,33,1285
1745898484,35,1285
1745898485,34,1285
1745898486,34,1285
1745898487,34,1285
1745898488,33,1285
1745898489,34,1285
1745898490,34,1285
1745898491,34,1285
1745898492,33,1285
1745898493,32,1285
1745898494,34,1285
1745898495,34,1285
1745898496,34,1285
1745898497,34,1285
1745898498,33,1285
1745898499,34,1285
1745898500,35,1285
1745898501,35,1285
1745898502,35,1285
1745898503,35,1285
1745898504,34,1285
1745898505,34,1285
1745898506,33,1285
1745898507,35,1285
1745898508,34,1285
1745898509,34,1285
1745898510,34,1285
1745898511,34,1285
1745898512,31,1285
1745898513,34,1285
1745898515,34,1285
1745898516,34,1285
1745898517,33,1285
1745898518,34,1285
1745898519,35,1285
1745898520,34,1285
1745898521,34,1285
1745898522,34,1285
1745898523,34,1285
1745898524,35,1285
1745898525,34,1285
1745898526,35,1285
1745898527,33,1285
1745898528,33,1285
1745898529,34,1285
1745898530,35,1285
1745898531,34,1285
1745898532,34,1285
1745898533,34,1285
1745898534,34,1285
1745898535,34,1285
1745898536,33,1285
1745898537,34,1285
1745898538,33,1285
1745898539,34,1285
1745898540,35,1285
1745898541,35,1285
1745898542,34,1285
1745898543,34,1285
1745898544,35,1285
1745898545,33,1285
1745898546,35,1285
1745898547,34,1285
1745898548,34,1285
1745898549,34,1285
1745898550,34,1285
1745898551,34,1285
1745898552,35,1285
1745898553,33,1285
1745898554,34,1285
1745898555,33,1285
1745898556,33,1285
1745898557,34,1285
1745898558,34,1285
1745898559,35,1285
1745898560,35,1285
1745898561,34,1285
1745898562,32,1285
1745898563,35,1285
1745898564,34,1285
1745898565,34,1285
1745898566,34,1285
1745898567,35,1285
1745898569,34,1285
1745898570,34,1285
1745898571,34,1285
1745898572,34,1285
1745898573,34,1285
1745898574,33,1285
1745898575,34,1285
1745898576,33,1285
1745898577,34,1285
1745898578,34,1285
1745898579,34,1285
1745898580,33,1285
1745898581,35,1285
1745898582,35,1285
1745898583,33,1285
1745898584,34,1285
1745898585,35,1285
1745898586,35,1285
1745898587,33,1285
1745898588,34,1285
1745898589,35,1285
1745898590,33,1285
1745898591,34,1285
1745898592,34,1285
1745898593,35,1285
1745898594,35,1285
1745898595,34,1285
1745898596,34,1285
1745898597,34,1285
1745898598,34,1285
1745898599,34,1285
1745898600,34,1285
1745898601,34,1285
1745898602,32,1285
1745898603,32,1285
1745898604,32,1285
1745898605,35,1285
1745898606,34,1285
1745898607,34,1285
1745898608,32,1285
1745898609,35,1285
1745898610,34,1285
1745898611,34,1285
1745898612,34,1285
1745898613,33,1285
1745898614,34,1285
1745898615,34,1285
1745898616,34,1285
1745898617,35,1285
1745898618,35,1285
1745898619,34,1285
1745898620,34,1285
1745898621,34,1285
1745898622,35,1285
1745898624,34,1285
1745898625,34,1285
1745898626,34,1285
1745898627,0,1285
1745898628,0,1285
1745898629,0,1285
1745898630,0,1285
1745898631,0,1285
1745898632,0,1285
1745898633,0,1285
1745898634,0,1285
1745898635,0,1285
1745898636,0,1285
